Protein,SG,DG,SG_DG_SUM,SG_DG_PRO,SG_DG_SUB,EV,SG_EV_SUM,SG_EV_PRO,SG_EV_SUB,DG_EV_SUM,DG_EV_PRO,DG_EV_SUB,INFO,SG_INFO_SUM,SG_INFO_PRO,SG_INFO_SUB,DG_INFO_SUM,DG_INFO_PRO,DG_INFO_SUB,EV_INFO_SUM,EV_INFO_PRO,EV_INFO_SUB,LAC,SG_LAC_SUM,SG_LAC_PRO,SG_LAC_SUB,DG_LAC_SUM,DG_LAC_PRO,DG_LAC_SUB,EV_LAC_SUM,EV_LAC_PRO,EV_LAC_SUB,INFO_LAC_SUM,INFO_LAC_PRO,INFO_LAC_SUB,BNESS,SG_BNESS_SUM,SG_BNESS_PRO,SG_BNESS_SUB,DG_BNESS_SUM,DG_BNESS_PRO,DG_BNESS_SUB,EV_BNESS_SUM,EV_BNESS_PRO,EV_BNESS_SUB,INFO_BNESS_SUM,INFO_BNESS_PRO,INFO_BNESS_SUB,LAC_BNESS_SUM,LAC_BNESS_PRO,LAC_BNESS_SUB,CNESS,SG_CNESS_SUM,SG_CNESS_PRO,SG_CNESS_SUB,DG_CNESS_SUM,DG_CNESS_PRO,DG_CNESS_SUB,EV_CNESS_SUM,EV_CNESS_PRO,EV_CNESS_SUB,INFO_CNESS_SUM,INFO_CNESS_PRO,INFO_CNESS_SUB,LAC_CNESS_SUM,LAC_CNESS_PRO,LAC_CNESS_SUB,BNESS_CNESS_SUM,BNESS_CNESS_PRO,BNESS_CNESS_SUB,NET,SG_NET_SUM,SG_NET_PRO,SG_NET_SUB,DG_NET_SUM,DG_NET_PRO,DG_NET_SUB,EV_NET_SUM,EV_NET_PRO,EV_NET_SUB,INFO_NET_SUM,INFO_NET_PRO,INFO_NET_SUB,LAC_NET_SUM,LAC_NET_PRO,LAC_NET_SUB,BNESS_NET_SUM,BNESS_NET_PRO,BNESS_NET_SUB,CNESS_NET_SUM,CNESS_NET_PRO,CNESS_NET_SUB,GE_T1,GE_T1_GE_T2_SUM,GE_T1_GE_T2_PRO,GE_T1_GE_T2_SUB,GE_T1_GE_T3_SUM,GE_T1_GE_T3_PRO,GE_T1_GE_T3_SUB,GE_T1_GE_T4_SUM,GE_T1_GE_T4_PRO,GE_T1_GE_T4_SUB,GE_T1_GE_T5_SUM,GE_T1_GE_T5_PRO,GE_T1_GE_T5_SUB,GE_T1_GE_T6_SUM,GE_T1_GE_T6_PRO,GE_T1_GE_T6_SUB,GE_T1_GE_T7_SUM,GE_T1_GE_T7_PRO,GE_T1_GE_T7_SUB,GE_T1_GE_T8_SUM,GE_T1_GE_T8_PRO,GE_T1_GE_T8_SUB,GE_T2,GE_T2_GE_T3_SUM,GE_T2_GE_T3_PRO,GE_T2_GE_T3_SUB,GE_T2_GE_T4_SUM,GE_T2_GE_T4_PRO,GE_T2_GE_T4_SUB,GE_T2_GE_T5_SUM,GE_T2_GE_T5_PRO,GE_T2_GE_T5_SUB,GE_T2_GE_T6_SUM,GE_T2_GE_T6_PRO,GE_T2_GE_T6_SUB,GE_T2_GE_T7_SUM,GE_T2_GE_T7_PRO,GE_T2_GE_T7_SUB,GE_T2_GE_T8_SUM,GE_T2_GE_T8_PRO,GE_T2_GE_T8_SUB,GE_T3,GE_T3_GE_T4_SUM,GE_T3_GE_T4_PRO,GE_T3_GE_T4_SUB,GE_T3_GE_T5_SUM,GE_T3_GE_T5_PRO,GE_T3_GE_T5_SUB,GE_T3_GE_T6_SUM,GE_T3_GE_T6_PRO,GE_T3_GE_T6_SUB,GE_T3_GE_T7_SUM,GE_T3_GE_T7_PRO,GE_T3_GE_T7_SUB,GE_T3_GE_T8_SUM,GE_T3_GE_T8_PRO,GE_T3_GE_T8_SUB,GE_T4,GE_T4_GE_T5_SUM,GE_T4_GE_T5_PRO,GE_T4_GE_T5_SUB,GE_T4_GE_T6_SUM,GE_T4_GE_T6_PRO,GE_T4_GE_T6_SUB,GE_T4_GE_T7_SUM,GE_T4_GE_T7_PRO,GE_T4_GE_T7_SUB,GE_T4_GE_T8_SUM,GE_T4_GE_T8_PRO,GE_T4_GE_T8_SUB,GE_T5,GE_T5_GE_T6_SUM,GE_T5_GE_T6_PRO,GE_T5_GE_T6_SUB,GE_T5_GE_T7_SUM,GE_T5_GE_T7_PRO,GE_T5_GE_T7_SUB,GE_T5_GE_T8_SUM,GE_T5_GE_T8_PRO,GE_T5_GE_T8_SUB,GE_T6,GE_T6_GE_T7_SUM,GE_T6_GE_T7_PRO,GE_T6_GE_T7_SUB,GE_T6_GE_T8_SUM,GE_T6_GE_T8_PRO,GE_T6_GE_T8_SUB,GE_T7,GE_T7_GE_T8_SUM,GE_T7_GE_T8_PRO,GE_T7_GE_T8_SUB,GE_T8,Essentiality,Essential_Name
YJL123C,1.75E+12,4,1.75E+12,7.00E+12,1.75E+12,9.29E-05,1.75E+12,1.63E+08,-5.25E+12,4.00E+00,3.72E-04,4.00E+00,2.0603044,1.75E+12,3.61E+12,1.75E+12,6.06E+00,8.24E+00,1.94E+00,2.06E+00,1.91E-04,-2.06E+00,3,1.75E+12,5.25E+12,1.75E+12,7.00E+00,1.20E+01,1.00E+00,3.00E+00,2.79E-04,-3.00E+00,5.06E+00,6.18E+00,-9.40E-01,0,1.75E+12,0.00E+00,1.75E+12,4,0,4,9.29E-05,0,9.29E-05,2.0603044,0,2.0603044,3,0,3,0.007438677,1.75E+12,1.30E+10,1.75E+12,4.007438677,0.02975471,3.992561323,0.007531608,6.91E-07,-0.007345747,2.067743077,0.01532594,2.052865723,3.007438677,0.022316032,2.992561323,0.007438677,0,-0.007438677,4,1.75E+12,7.00E+12,1.75E+12,8,16,0,4.000092931,0.000371723,-3.999907069,6.0603044,8.2412176,-1.9396956,7,12,-1,4,0,-4,4.007438677,0.02975471,-3.992561323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NE
YDR398W,1.75E+12,4,1.75E+12,7.00E+12,1.75E+12,9.29E-05,1.75E+12,1.63E+08,-5.25E+12,4.00E+00,3.72E-04,4.00E+00,2.0603044,1.75E+12,3.61E+12,1.75E+12,6.06E+00,8.24E+00,1.94E+00,2.06E+00,1.91E-04,-2.06E+00,3,1.75E+12,5.25E+12,1.75E+12,7.00E+00,1.20E+01,1.00E+00,3.00E+00,2.79E-04,-3.00E+00,5.06E+00,6.18E+00,-9.40E-01,0,1.75E+12,0.00E+00,1.75E+12,4,0,4,9.29E-05,0,9.29E-05,2.0603044,0,2.0603044,3,0,3,0.007438677,1.75E+12,1.30E+10,1.75E+12,4.007438677,0.02975471,3.992561323,0.007531608,6.91E-07,-0.007345747,2.067743077,0.01532594,2.052865723,3.007438677,0.022316032,2.992561323,0.007438677,0,-0.007438677,4,1.75E+12,7.00E+12,1.75E+12,8,16,0,4.000092931,0.000371723,-3.999907069,6.0603044,8.2412176,-1.9396956,7,12,-1,4,0,-4,4.007438677,0.02975471,-3.992561323,322.4,475.5,49359.44,169.3,978.7,211591.12,-475.5,1415.3,352350.96,-770.5,814.9,158782,-170.1,610.3,92818.96,34.5,1090.1,247506.48,-445.3,1894.9,506974,-1250.1,153.1,809.4,100479.53,-503.2,1246,167322.99,-939.8,645.6,75401.75,-339.4,441,44077.49,-134.8,920.8,117534.87,-614.6,1725.6,240749.75,-1419.4,656.3,1749.2,717270.27,-436.6,1148.8,323227.75,163.8,944.2,1.15E+15,368.4,1424,503841.51,-111.4,2228.8,1032031.75,-916.2,1092.9,1585.4,538253.25,600.4,1380.8,314645.91,805,1860.6,839019.33,325.2,2665.4,1718585.25,-479.6,492.5,780.4,141790.75,204.6,1260.2,378092.25,-275.2,1080,774456.25,-804.8,287.9,1055.6,221020.83,-479.8,1860.4,452722.75,-1284.6,767.7,2340.2,1207208.25,-804.8,1572.5,0,NE
YDR178W,1.75E+12,4,1.75E+12,7.00E+12,1.75E+12,9.29E-05,1.75E+12,1.63E+08,-5.25E+12,4.00E+00,3.72E-04,4.00E+00,2.0603044,1.75E+12,3.61E+12,1.75E+12,6.06E+00,8.24E+00,1.94E+00,2.06E+00,1.91E-04,-2.06E+00,3,1.75E+12,5.25E+12,1.75E+12,7.00E+00,1.20E+01,1.00E+00,3.00E+00,2.79E-04,-3.00E+00,5.06E+00,6.18E+00,-9.40E-01,0,1.75E+12,0.00E+00,1.75E+12,4,0,4,9.29E-05,0,9.29E-05,2.0603044,0,2.0603044,3,0,3,0.007438677,1.75E+12,1.30E+10,1.75E+12,4.007438677,0.02975471,3.992561323,0.007531608,6.91E-07,-0.007345747,2.067743077,0.01532594,2.052865723,3.007438677,0.022316032,2.992561323,0.007438677,0,-0.007438677,4,1.75E+12,7.00E+12,1.75E+12,8,16,0,4.000092931,0.000371723,-3.999907069,6.0603044,8.2412176,-1.9396956,7,12,-1,4,0,-4,4.007438677,0.02975471,-3.992561323,1496.3,5016.2,5266826.37,-2023.6,3504.9,3005468.18,-5016.2,3169.7,2503908.42,-177.1,3171.2,2506152.87,-178.6,4488,4476480.71,-1495.4,3756.2,3381488.37,-763.6,3653.9,3228416.88,-661.3,3519.9,5528.5,7070071.14,1511.3,5193.3,5890200.66,1846.5,5194.8,5895480.51,1845,6511.6,10530484.83,528.2,5779.8,7954622.01,1260,5677.5,7594536.24,1362.3,2008.6,3682,3361191.24,335.2,3683.5,3364204.14,333.7,5000.3,3.52E+15,-983.1,4268.5,4539235.14,-251.3,4166.2,4333755.36,-149,1673.4,3348.3,2802777.66,-1.5,4665.1,5006310.78,-1318.3,3933.3,3781716.66,-586.5,3831,3610527.84,-484.2,1674.9,4666.6,5010798.33,-1316.8,3934.8,3785106.51,-585,482.7,3613764.24,102.3,2991.7,5251.6,6760942.83,731.8,5149.3,6454891.92,834.1,2259.9,4417.5,4875960.24,102.3,2157.6,0,NE
YCR002C,1.73E+12,8,1.73E+12,1.39E+13,1.73E+12,9.25E-05,1.73E+12,1.60E+08,-1.21E+13,8.00E+00,7.40E-04,8.00E+00,2.5218215,1.73E+12,4.37E+12,1.73E+12,1.05E+01,2.02E+01,5.48E+00,2.52E+00,2.33E-04,-2.52E+00,1.5,1.73E+12,2.60E+12,1.73E+12,9.50E+00,1.20E+01,6.50E+00,1.50E+00,1.39E-04,-1.50E+00,4.02E+00,3.78E+00,1.02E+00,844.6541,1.73E+12,1.46E+15,1.73E+12,852.6541,6757.2328,-836.6541,844.6541925,0.078094218,-844.6540075,847.1759215,2130.066869,-842.1322785,846.1541,1266.98115,-843.1541,0.007448108,1.73E+12,1.29E+10,1.73E+12,8.007448108,0.059584864,7.992551892,0.007540565,6.89E-07,-0.007355651,2.529269608,0.018782799,2.514373392,1.507448108,0.011172162,1.492551892,844.6615481,6.291074959,844.6466519,3.807143,1.73E+12,6.60E+12,1.73E+12,11.807143,30.457144,4.192857,3.807235457,0.000351997,-3.807050543,6.3289645,9.600935071,-1.2853215,5.307143,5.7107145,-2.307143,848.461243,3215.718944,840.846957,3.814591108,0.028356012,-3.799694892,83.3,384.8,25114.95,-218.2,434.3,29238.3,-384.8,830.6,62250.09,-664,264.6,15102.29,-98,188.8,8788.15,-22.2,425.2,28480.27,-258.6,503.4,34994.33,-336.8,301.5,652.5,105826.5,-49.5,1048.8,225310.95,-445.8,482.8,54661.95,120.2,407,31808.25,196,643.4,103082.85,-40.4,721.6,126660.15,-118.6,351,1098.3,262302.3,-396.3,532.3,63636.3,169.7,456.5,6.07E+14,245.5,692.9,120006.9,9.1,771.1,147455.1,-69.1,747.3,928.6,135485.49,566,852.8,78840.15,641.8,1089.2,255501.87,405.4,1167.4,313940.73,327.2,181.3,286.8,19127.15,75.8,523.2,61986.47,-160.6,238.8,76164.13,-78.2,105.5,447.4,36070.45,-236.4,525.6,44320.55,-314.6,341.9,762,143632.19,-78.2,420.1,0,NE
YDL064W,1.73E+12,1,1.73E+12,1.73E+12,1.73E+12,9.23E-05,1.73E+12,1.60E+08,0.00E+00,1.00E+00,9.23E-05,1.00E+00,1.2736517,1.73E+12,2.20E+12,1.73E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.18E-04,-1.27E+00,0,1.73E+12,0.00E+00,1.73E+12,1.00E+00,0.00E+00,1.00E+00,9.23E-05,0.00E+00,9.23E-05,1.27E+00,0.00E+00,1.27E+00,0,1.73E+12,0.00E+00,1.73E+12,1,0,1,9.23E-05,0,9.23E-05,1.2736517,0,1.2736517,0,0,0,0.007443552,1.73E+12,1.29E+10,1.73E+12,1.007443552,0.007443552,0.992556448,0.007535875,6.87E-07,-0.00735123,1.281095252,0.009480493,1.266208148,0.007443552,0,-0.007443552,0.007443552,0,-0.007443552,0,1.73E+12,0.00E+00,1.73E+12,1,0,1,9.23E-05,0,9.23E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007443552,0,0.007443552,208.7,523.1,65615.28,-105.7,492.7,59270.8,-523.1,526.5,66324.86,-109.1,762.9,115661.54,-345.5,479.5,56515.96,-62.1,471.9,54929.84,-54.5,518.7,64697,-101.3,314.4,598.4,89289.6,30.4,632.2,99916.32,-3.4,868.6,174240.48,-239.8,585.2,85139.52,43.6,577.6,82750.08,51.2,624.4,97464,4.4,284,601.8,90255.2,-33.8,838.2,157392.8,-270.2,554.8,4.91E+14,13.2,547.2,74748.8,20.8,594,88040,-26,317.8,872,176124.76,-236.4,588.6,86060.24,47,581,83644.96,54.6,627.8,98518,7.8,554.2,825,150077.36,283.4,817.4,145865.44,291,-244.2,171802,-46.8,270.8,534,71274.56,7.6,580.8,83948,-39.2,263.2,573.2,81592,-46.8,310,0,NE
YCR092C,1.72E+12,1,1.72E+12,1.72E+12,1.72E+12,9.21E-05,1.72E+12,1.59E+08,0.00E+00,1.00E+00,9.21E-05,1.00E+00,1.2736517,1.72E+12,2.19E+12,1.72E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.17E-04,-1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1.00E+00,0.00E+00,1.00E+00,9.21E-05,0.00E+00,9.21E-05,1.27E+00,0.00E+00,1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.21E-05,0,9.21E-05,1.2736517,0,1.2736517,0,0,0,0.007439043,1.72E+12,1.28E+10,1.72E+12,1.007439043,0.007439043,0.992560957,0.007531188,6.85E-07,-0.007346898,1.281090743,0.00947475,1.266212657,0.007439043,0,-0.007439043,0.007439043,0,-0.007439043,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.21E-05,0,9.21E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007439043,0,0.007439043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NE
YAL005C,1.72E+12,2,1.72E+12,3.44E+12,1.72E+12,9.21E-05,1.72E+12,1.58E+08,-1.72E+12,2.00E+00,1.84E-04,2.00E+00,1.6165401,1.72E+12,2.78E+12,1.72E+12,3.62E+00,3.23E+00,3.83E-01,1.62E+00,1.49E-04,-1.62E+00,0,1.72E+12,0.00E+00,1.72E+12,2.00E+00,0.00E+00,2.00E+00,9.21E-05,0.00E+00,9.21E-05,1.62E+00,0.00E+00,1.62E+00,5190,1.72E+12,8.92E+15,1.72E+12,5192,10380,-5188,5190.000092,0.477868544,-5189.999908,5191.61654,8389.843119,-5188.38346,5190,0,-5190,0.007443694,1.72E+12,1.28E+10,1.72E+12,2.007443694,0.014887389,1.992556306,0.007535769,6.85E-07,-0.00735162,1.623983794,0.01203303,1.609096406,0.007443694,0,-0.007443694,5190.007444,38.63277394,5189.992556,0,1.72E+12,0.00E+00,1.72E+12,2,0,2,9.21E-05,0,9.21E-05,1.6165401,0,1.6165401,0,0,0,5190,0,5190,0.007443694,0,0.007443694,516.7,810.7,151909.8,222.7,904.4,200324.59,-810.7,1099.3,301029.42,-65.9,907.8,202081.37,125.6,756.3,123801.32,277.1,799.3,146019.42,234.1,825.7,159660.3,207.7,294,681.7,113983.8,-93.7,876.6,171284.4,-288.6,685.1,114983.4,-97.1,533.6,70442.4,54.4,576.6,83084.4,11.4,603,90846,-15,387.7,970.3,225874.02,-194.9,778.8,151629.47,-3.4,627.3,6.67E+14,148.1,670.3,109564.02,105.1,696.7,119799.3,78.7,582.6,973.7,227854.86,191.5,822.2,139590.96,343,865.2,164642.76,300,891.6,180023.4,273.6,391.1,630.7,93707.56,151.5,673.7,110524.86,108.5,-82.1,120849.9,-26.4,239.6,522.2,67710.96,-43,548.6,74036.4,-69.4,282.6,591.6,87323.4,-26.4,309,0,NE
YGL030W,1.72E+12,3,1.72E+12,5.15E+12,1.72E+12,9.21E-05,1.72E+12,1.58E+08,-3.44E+12,3.00E+00,2.76E-04,3.00E+00,1.8680184,1.72E+12,3.21E+12,1.72E+12,4.87E+00,5.60E+00,1.13E+00,1.87E+00,1.72E-04,-1.87E+00,0,1.72E+12,0.00E+00,1.72E+12,3.00E+00,0.00E+00,3.00E+00,9.21E-05,0.00E+00,9.21E-05,1.87E+00,0.00E+00,1.87E+00,642.50507,1.72E+12,1.10E+15,1.72E+12,645.50507,1927.51521,-639.50507,642.5051621,0.059147166,-642.5049779,644.3730884,1200.211293,-640.6370516,642.50507,0,-642.50507,0.007444853,1.72E+12,1.28E+10,1.72E+12,3.007444853,0.022334559,2.992555147,0.00753691,6.85E-07,-0.007352796,1.875463253,0.013907122,1.860573547,0.007444853,0,-0.007444853,642.5125149,4.783355798,642.4976251,0,1.72E+12,0.00E+00,1.72E+12,3,0,3,9.21E-05,0,9.21E-05,1.8680184,0,1.8680184,0,0,0,642.50507,0,642.50507,0.007444853,0,0.007444853,16.5,49.9,551.1,-16.9,89.5,1204.5,-49.9,42.5,429,-9.5,106.3,1481.7,-73.3,42.1,422.4,-9.1,46.7,498.3,-13.7,71.6,909.15,-38.6,33.4,106.4,2438.2,-39.6,59.4,868.4,7.4,123.2,2999.32,-56.4,59,855.04,7.8,63.6,1008.68,3.2,88.5,1840.34,-21.7,73,99,1898,47,162.8,6555.4,-16.8,98.6,1.26E+14,47.4,103.2,2204.6,42.8,128.1,4022.3,17.9,26,115.8,2334.8,-63.8,51.6,665.6,0.4,56.2,785.2,-4.2,81.1,1432.6,-29.1,89.8,115.4,2298.88,64.2,120,2711.96,59.6,-34.7,4947.98,-24.9,25.6,55.8,773.12,-4.6,80.7,1410.56,-29.5,30.2,85.3,1664.02,-24.9,55.1,1,E
YCR040W,1.72E+12,8,1.72E+12,1.37E+13,1.72E+12,9.20E-05,1.72E+12,1.58E+08,-1.20E+13,8.00E+00,7.36E-04,8.00E+00,2.5218215,1.72E+12,4.33E+12,1.72E+12,1.05E+01,2.02E+01,5.48E+00,2.52E+00,2.32E-04,-2.52E+00,0.25,1.72E+12,4.29E+11,1.72E+12,8.25E+00,2.00E+00,7.75E+00,2.50E-01,2.30E-05,-2.50E-01,2.77E+00,6.30E-01,2.27E+00,31204.406,1.72E+12,5.36E+16,1.72E+12,31212.406,249635.248,-31196.406,31204.40609,2.872180374,-31204.40591,31206.92782,78691.94195,-31201.88418,31204.656,7801.1015,-31204.156,0.007446847,1.72E+12,1.28E+10,1.72E+12,8.007446847,0.059574772,7.992553154,0.007538891,6.85E-07,-0.007354802,2.529268347,0.018779618,2.514374654,0.257446847,0.001861712,0.242553154,31204.41345,232.3744216,31204.39855,2,1.72E+12,3.44E+12,1.72E+12,10,16,6,2.000092044,0.000184088,-1.999907956,4.5218215,5.043643,0.5218215,2.25,0.5,-1.75,31206.406,62408.812,31202.406,2.007446847,0.014893693,-1.992553154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NE
YEL021W,1.72E+12,1,1.72E+12,1.72E+12,1.72E+12,9.20E-05,1.72E+12,1.58E+08,0.00E+00,1.00E+00,9.20E-05,1.00E+00,1.2736517,1.72E+12,2.19E+12,1.72E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.17E-04,-1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1.00E+00,0.00E+00,1.00E+00,9.20E-05,0.00E+00,9.20E-05,1.27E+00,0.00E+00,1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0.007443654,1.72E+12,1.28E+10,1.72E+12,1.007443654,0.007443654,0.992556346,0.007535687,6.85E-07,-0.007351621,1.281095354,0.009480623,1.266208046,0.007443654,0,-0.007443654,0.007443654,0,-0.007443654,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007443654,0,0.007443654,369.9,645.6,101981.43,94.2,741.3,137380.86,-645.6,748.7,140118.12,-8.9,647.2,102573.27,92.6,648.1,102906.18,91.7,760.1,144334.98,-20.3,923.8,204887.61,-184,275.7,647.1,102394.98,-95.7,654.5,104435.16,-103.1,553,76451.61,-1.6,553.9,76699.74,-2.5,665.9,107578.14,-114.5,829.6,152710.23,-278.2,371.4,750.2,140686.32,-7.4,648.7,102989.22,94.1,649.6,6.39E+14,93.2,761.6,144920.28,-18.8,925.3,205718.46,-182.5,378.8,656.1,105041.24,101.5,657,105382.16,100.6,769,147807.76,-11.4,932.7,209817.32,-175.1,277.3,555.5,77144.86,-0.9,667.5,108202.46,-112.9,276.6,153596.47,-163.7,278.2,668.4,108553.64,-112,832.1,154094.98,-275.7,390.2,944.1,216131.78,-163.7,553.9,0,NE
YDR363W-A,1.72E+12,1,1.72E+12,1.72E+12,1.72E+12,9.20E-05,1.72E+12,1.58E+08,0.00E+00,1.00E+00,9.20E-05,1.00E+00,1.2736517,1.72E+12,2.19E+12,1.72E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.17E-04,-1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1.00E+00,0.00E+00,1.00E+00,9.20E-05,0.00E+00,9.20E-05,1.27E+00,0.00E+00,1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0.007443654,1.72E+12,1.28E+10,1.72E+12,1.007443654,0.007443654,0.992556346,0.007535687,6.85E-07,-0.007351621,1.281095354,0.009480623,1.266208046,0.007443654,0,-0.007443654,0.007443654,0,-0.007443654,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007443654,0,0.007443654,102.7,191.3,9099.22,14.1,207.1,10721.88,-191.3,397.1,30234.88,-191.7,219.2,11964.55,-13.8,158,5679.31,47.4,223.4,12395.89,-18,216.2,11656.45,-10.8,88.6,193,9249.84,-15.8,383,26083.84,-205.8,205.1,10321.9,-27.9,143.9,4899.58,33.3,209.3,10694.02,-32.1,202.1,10056.1,-24.9,104.4,398.8,30735.36,-190,220.9,12162.6,-12.1,159.7,1.80E+14,49.1,225.1,12601.08,-16.3,217.9,11849.4,-9.1,294.4,410.9,34297.6,177.9,349.7,16280.32,239.1,415.1,35534.08,173.7,407.9,33414.4,180.9,116.5,171.8,6442.45,61.2,237.2,14061.55,-4.2,-3,13222.75,7.2,55.3,176,6674.71,-65.4,168.8,6276.55,-58.2,120.7,234.2,13699.45,7.2,113.5,0,NE
YDR285W,1.72E+12,1,1.72E+12,1.72E+12,1.72E+12,9.20E-05,1.72E+12,1.58E+08,0.00E+00,1.00E+00,9.20E-05,1.00E+00,1.2736517,1.72E+12,2.19E+12,1.72E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.17E-04,-1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1.00E+00,0.00E+00,1.00E+00,9.20E-05,0.00E+00,9.20E-05,1.27E+00,0.00E+00,1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0.007443654,1.72E+12,1.28E+10,1.72E+12,1.007443654,0.007443654,0.992556346,0.007535687,6.85E-07,-0.007351621,1.281095354,0.009480623,1.266208046,0.007443654,0,-0.007443654,0.007443654,0,-0.007443654,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007443654,0,0.007443654,266.3,495.8,61115.85,36.8,511.5,65296.76,-495.8,713.7,119142.62,-181.1,663.4,105747.73,-130.8,462.8,52327.95,69.8,559.5,78079.16,-26.9,483.9,57946.88,48.7,229.5,474.7,56273.4,-15.7,676.9,102678.3,-217.9,626.6,91134.45,-167.6,426,45096.75,33,522.7,67289.4,-63.7,447.1,49939.2,11.9,245.2,692.6,109702.48,-202.2,642.3,97368.92,-151.9,441.7,4.22E+14,48.7,538.4,71892.64,-48,462.8,53355.52,27.6,447.4,844.5,177662.54,50.3,643.9,87914.1,250.9,740.6,131177.68,154.2,665,97354.24,229.8,397.1,593.6,78030.15,200.6,690.3,116429.72,103.9,-179.5,86408.96,75.6,196.5,489.7,57613.8,-96.7,414.1,42758.4,-21.1,293.2,510.8,63800.32,75.6,217.6,0,NE
YDL023C,1.72E+12,1,1.72E+12,1.72E+12,1.72E+12,9.20E-05,1.72E+12,1.58E+08,0.00E+00,1.00E+00,9.20E-05,1.00E+00,1.2736517,1.72E+12,2.19E+12,1.72E+12,2.27E+00,1.27E+00,-2.74E-01,1.27E+00,1.17E-04,-1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1.00E+00,0.00E+00,1.00E+00,9.20E-05,0.00E+00,9.20E-05,1.27E+00,0.00E+00,1.27E+00,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0.007443654,1.72E+12,1.28E+10,1.72E+12,1.007443654,0.007443654,0.992556346,0.007535687,6.85E-07,-0.007351621,1.281095354,0.009480623,1.266208046,0.007443654,0,-0.007443654,0.007443654,0,-0.007443654,0,1.72E+12,0.00E+00,1.72E+12,1,0,1,9.20E-05,0,9.20E-05,1.2736517,0,1.2736517,0,0,0,0,0,0,0.007443654,0,0.007443654,65.1,190.6,8170.05,-60.4,111.2,3001.11,-190.6,320.6,16633.05,-190.4,93,1816.29,37.2,90.8,1673.07,39.4,179.6,7453.95,-49.4,308.8,15864.87,-178.6,125.5,171.6,5785.55,79.4,381,32065.25,-130,153.4,3501.45,97.6,151.2,3225.35,99.8,240,14369.75,11,369.2,30584.35,-118.2,46.1,301.6,11778.55,-209.4,74,1286.19,18.2,71.8,7.93E+13,20.4,160.6,5278.45,-68.4,289.8,11234.57,-197.6,255.5,283.4,7128.45,227.6,281.2,6566.35,229.8,370,29254.75,141,499.2,62265.35,11.8,27.9,53.6,717.03,2.2,142.4,3194.55,-86.6,215.8,6799.23,-129.2,25.7,140.2,2942.65,-88.8,269.4,6263.09,-218,114.5,358.2,27903.65,-129.2,243.7,0,NE
